Código,Fecha y hora,Nombre,Género,Edad actual,País,Ciudad,¿Quieres que revisemos la ortografía e ilación de tu relato? ,Relato,Número
1649,12/13/2018 21:09:26,Anónimo,,34,Argentina ,,,"Cuando tenía 19 años trabajaba en una panadería en Capital Federal. Mi jefe pasaba caminando detrás mío ""olfateando"" mi nuca y cuello y diciendo ""que rico olorcito a bebé"". 
En otras ocasiones, tocaba mi oreja diciendo que tenía una basurita o algo, sabiendo que solo era mi lunar. 
Estos momentos incómodos no los generaba en privado, sino que lo hacía frente a clientes (hombres) a los cuales estaba atendiendo en mostrador, con los que reía en forma de complicidad. 
Me invadían sentimientos de vergüenza, asco, miedo, humillación. Indefensión total.",1649
1973,12/14/2018 1:00:42,Anónimo,,18,Ecuador ,,,"Sigo teniendo muchas dudas sobre lo que voy a contar, porque tengo miedo, porque a veces siento que estoy exagerando y es mi culpa e incluso que realmente no fue en contra de mi voluntad y no lo sé, solo sé que me hace sentir muy mal.
Tenía más o menos entre 13 y 15 años no recuerdo bien, en la iglesia a la que iba había un chico al que le gustaba, era mayor que yo, en ese tiempo yo estaba teniendo muchas dudas, desconfianza en mí misma, baja autoestima y muchísima inestabilidad, supongo que él aprovechó eso, él decía que eramos novios pero salía con otra chica, básicamente él la engañaba conmigo pero yo toda ingenua no entendía nada, me decía que ya habían terminado porque me quería solo a mí y yo le creía;
un día, que estábamos en su casa por una reunión de la iglesia, entramos a su cuarto, comenzó a tocarme, a besarme y me metió los dedos, también me hizo tocarle su pene, jamás en vida había tenido un encuentro así con alguien, no tenía idea de lo que estaba pasando, me sentía incomoda y le decía que parara, no lo hizo, su mamá estaba en el otro cuarto, no pude gritar, me dio miedo, a la final me besó y llegaron los demás, yo me puse a llorar pero creía que era normal puesto a que ""eramos novios"" así que nunca dije nada al respecto. Tuvimos una convivencia con varios de los que iban a la misma iglesia y él contó que lo habían violado de niño, la niñera o algo así, entonces creía que por eso él hacía lo que hacía conmigo e intenté olvidarlo y seguir con mi vida. 
Años más tarde me lo encontré algunas veces en la calle, me ponía extremadamente nerviosa y me iba para otro lado y así no tener que verlo, un día me lo encontré en una fiesta, y según yo lo iba a enfrentar,(para esto deben saber que yo estaba tomada y un poco volada) se estaba besando con otra chica, estaba que me moría de nervios, ni siquiera sé en qué estaba pensando pero me acerqué, él me llevó por unos árboles para estar alejados de la bulla, me dijo un montón de cosas, (yo me había salido de la iglesia en parte por eso y les conté a unos catequistas lo que pasó así que le botaron de la iglesia) me preguntó que qué fue lo que dije para que le boten, también me dijo que él se iba a casar conmigo sin importar lo que pase, me abrazó y me intentó besar entre otras cosas, que me seguía queriendo y que me extrañaba, yo estaba helada y me puse a llorar, sigo sin entender bien lo que sentía yo, me alcanzó a ver un amigo y apenas pude moverme me fui de ahí, vivo con miedo de volver a encontrármelo, es como si me hubiera manipulado tan bien para creerme que soy yo la que está mal. Lo cuento yo porque aún puedo, pero anónimamente porque no soy tan valiente. La historia es mucho más extensa pero ya escribí bastante y creo que eso es suficiente, gracias por leerme. ",1973
,10/21/2019 17:09:17,Anónimo,,22,Colombia,,,"Un joven colombiano descubre que su primo de 17 años y su prima de 10 mantienen relaciones sexuales completas habitualmente, cuando sus padres no están. Una violación reiterada de una niña por parte de su hermano adolescente casi adulto. Este joven, en shock, no sabe muy bien qué pensar del tema, porque ve que su pequeña prima actúa de manera completamente normal, alegre y comunicativa cuando habla con su hermano y con el resto de la familia, como si estuviera mentalmente madura para entender lo que el hermano la está haciendo. Ha llegado a pensar que lo hacen de mutuo acuerdo, libre y voluntariamente, que a la niña no le afectará de adulta lo que está pasando porque las niñas de colegio siempre hablan de novios e intentan tener relaciones sexuales prontas para presumir de madurez. Al final ha decidido sacar fuerzas y hablar en privado con su primita. Ha sabido llevar muy bien la conversación, le ha dicho que ha leído que hay niñas que tienen relaciones sexuales con familiares  y que él siempre la apoyará y defenderá y que puede contarle todo lo que la pasaba. La primera reacción de la niña ha sido pensar que estaba coqueteando con ella, pero al ver que no era así, se ha quedado muy callada.

Le ha preguntado si le ha ocurrido a ella y lo ha negado, hasta que él le ha dicho que sabía que sí le había pasado. Tras un rato, la niña ha arrancado a hablar y lo primero que le ha dicho es que la culpa era de ella. Luego le ha contado la historia desde el principio, cuando ella tenía 9 años y el hermano 15: Un día que sus padres habían salido vio cómo su hermano se masturbaba “hasta que votó eso por el pipí” (ni siquiera sabía lo que era ni cómo llamarlo), ella salió corriendo y el hermano se dio cuenta de que le había visto. Le dijo que no se lo contara a sus padres, pero la niña sentía mucha curiosidad y no le valía la explicación de “son cosas de hombres” que le dio el hermano. Como ella seguía preguntándole qué era lo que había visto, el hermano la sobornó con dinero para callarla y que no se lo dijera a nadie. Pasaron los días y la niña seguía queriendo respuestas. El hermano le dijo que se lo explicaría el próximo día que sus padres salieran de casa. Llegado ese día ella le insistió en que le aclarara lo que había visto. El hermano se sacó su pene y la niña le preguntó que porqué estaba chiquito, que ella lo había visto más grande cuando le sorprendió días atrás. Él empezó a masturbarse delante de ella para que viese cómo le crecía. Ella le preguntó si podía tocarle y él le dijo que sí, la niña dice que en ese momento tuvo cosquillas y sintió una sensación extraña, pero no desagradable.

El hermano le dijo que le mostrara sus partes íntimas. Ella se quitó el panty y se las enseñó. Él la acarició y le dijo que estaba mojada. La niña no sabía qué era eso. Siguieron acariciándose mutuamente hasta que él eyaculó. La niña le preguntó qué era.

La niña no dejaba de pensar en lo que había pasado y tenía más preguntas. El hermano esperó a que sus padres volvieran a salir y esta vez frotó su pene por su vagina, sin penetrarla. Eyaculó en la entrada de la vagina. Así pasaron dos meses, repitiendo el acto cada vez que estaban solos, hasta que el hermano comenzó a intentar metersela. La niña se quejaba de dolor y él paraba, hasta que le dijo que sólo la punta y la niña aceptó. Eyaculó dentro de ella. A partir de ese momento ambos esperaban a que llegase el día de ir al mercado para que los padres salieran de la casa (ella con una mentalidad inmadura de 9 años y él casi un adulto) La niña quería saber qué se sentía al ser penetrada por completo, aunque le daba miedo. Cuando llegó el día en que se volvieron a quedar solos el hermano volvió a intentarlo pero a ella le dolía demasiado. El hermano la dijo que se sentara encima de él para hacerlo más fácil y la agarró por las caderas. Ella subía cuando le dolía demasiado, y el hermano trataba de bajarla haciendo presión hasta que la penetró por completo. Por eso dice la niña que ella tuvo la culpa, porque se lo permitió, porque quería.

También le contó a este joven que no quería volverlo a hacer. El hermano le ha dicho que sabe que ella no va a contarlo porque nunca la ha “obligado” a que hiciera nada con él, que nunca la ha amenazado y que era ella la que iba hasta su cama para tener relaciones y no al revés (Él sabe perfectamente que está abusando psicologicamente de su hermana a base de manipularla y que ha violado reiteradamente a una niña mucho más pequeña que él, sus palabras le delatan al intentar convencer a su hermana a base de repetirle ideas que se le fijen en la mente)

La niña dice que no siente remordimientos, pero que le da miedo quedarse embarazada porque no usan preservativos y él siempre eyacula dentro de ella.

La niña no se ha planteado  las ETS que puede contagiarla, ni cómo va a ser la relación con los hombres a partir de ahora que ya sabe lo que pueden hacer con ella. Tampoco ha referido que hubiese tenido un orgasmo (físicamente es demasiado pequeña para tener tal cantidad de hormonas necesarias como para tenerlo), por lo que solo sabe que la finalidad de la penetración es contentar al varón para que él llegue al orgasmo usando su cuerpo.

El joven por quien estoy contando esta historia, bajo petición expresa suya, dice que la primita le ha prometido no volver a hacerlo hasta que sea más mayor. Pienso que eso no es ningún consuelo. El mal está hecho y esa niña tendrá graves problemas psicológicos cuando madure y entienda todo lo que ha pasado. El joven cree que, como no ha habido violencia de por medio, no es más que abuso por parte de su primo hacia su primita, sin tener en cuenta la inmadurez de la niña, a quien se puede convencer fácilmente para que haga lo que el mayor quiera y, encima, hacerla sentir culpable por ello. Eso por no hablar de que es su hermano, un incesto en toda regla.

Creo que es obligación ética del joven hablar con sus tíos para que vigilen a sus hijos y no lo vuelvan a repetir, además de decirles que deberían llevar a la niña a una psicóloga para que no cree en su mente falsos mitos e ideas erróneas sobre los hombres, que la condicionaran de adulta y la harán muy infeliz, si no la crean un trauma cuando lo comprenda.

En cuanto a su primo, el pederasta, entiendo que no quieran denunciarle aunque deberían hacerlo, estas “personas” suelen seguir abusando de por vida y cada vez con mayor violencia. Si los familiares no quieren denunciarle para protegerle (aún es menor de edad), deberían saber que serán responsables por complicidad cuando ese chico viole a otras mujeres o niñas. De eso se encargará la justicia cuando sea adulto.

Lo único importante ahora es ayudar a esa niña que ha sido abusada psicologicamente, y físicamente violada por su hermano mucho mayor que ella. El joven que me ha pedido escribir este post teme que si habla con sus padres o con sus tíos éstos le tachen de mentiroso, de chismoso, y que se rompa la buena relación familiar, pero debe saber que tiene la obligación moral de decírselo a sus tíos, que son los que están todo el día con sus primos y pueden tomar medidas.

El joven no pudo evitar ver lo que vio. Pero una vez que lo ha visto se ha vuelto su responsabilidad, si no lo hiciera sería cómplice de la violación por callar. Así son las cosas.

",
1652,12/14/2018 9:54:46,Anónimo,,22,Argentina ,,,"Hola, en mi vida sufri 2 abusos sexuales con contacto carnal uno fue a los 5 años por un vecino que vivía en frente de mi casa el me llamaba con caramelos, me besaba me colaba los dedos y me practicaba sexo oral, en ese momento de mi vida mi mamá me protegió se hizo la denuncia y hoy el tipo esta preso.
A los 7 años Hasta los 16 sufría abusos constantes por parte de mi padrastro, cuando decidí contárselo a mi mamá, no me creyó al contrario intento manipularme diciendome que si yo hablaba mis hermanos me iban a odiar y que no los iba a volver a ver y esto no le alcanzó para callarme y me echo, 16 años tenía y andaba sola.
Hoy siento que tengo que hablar que me tengo que sacareconocer este peso de encima pero gran parte me frena porque siento que eso es verdad que si yo cuento lo que me paso si yo hago una denuncia mis hermano me van a odiar porque estoy culpando de algo aberrante a su padre a una persona que ellos aman! Pero a mi me arruinó la vida! Tengo 22 años y con los relatos que vi de mery del cerro lloré y lloré y recordé cada momento horrible que me hizo pasar este hdp.
Hoy puedo decir que estoy sin rumbo nose hacia donde tengo que ir si sigo callando o hablo y me libero de esta gran pesadilla",1652
1653,12/14/2018 11:14:15,Anónimo,,24,Peru ,,,"Me mudé a la capital a casa de unos tíos por cuestión estudios, viví ahí 2 años y al año mi tía enfermo y quedó postrada en cama. Al poco tiempo de que mi tía enfermo, mi tío empezó a entrar a mi cuarto en las mañanas para “saber como estaba” y se metía a mi cama para sólo conversar, yo me empecé a sentir muy incómoda y dormir todos los días con seguro en la puerta para que el no entrara, y aun así tocaba la puerta para ver si estaba despierta y si a veces estaba despierta le bajaba el volumen al televisor para que creyera que estaba dormida y se fuera. Empecé a compartir menos con la familia por la incomodidad de estar con mi tío por el cual ya no sentía cariño como antes sino cierta repulsión y asco. Al yo encerrarme en mi cuarto y estar fuera de la casa tanto tiempo empezó a no saludarme y decir que su casa era un ambiente hostil por mi culpa, me sentía tan incomoda que todos los días llamaba a mi mamá llorando por los comentarios y desplantes de mi tío, me mude a una pensión y estoy mucho mas tranquila. Ahora voy cada 2 semanas a visitar a mi tía y a mi abuela pero siempre me voy antes que llegue mi tío del trabajo porque todavía me da asco verlo, que me abrace y me toque ya que es como si “costumbre” saludar de abrazo y darte un par de palmazos los cuales solo me dan asco y rabia. ",1653
1654,12/14/2018 12:25:43,Anónimo,,36,Argentina,,,"Una noche salia del boliche con un hombre que conocia por mi familia yo tenia 16 y el 30 el se ofrece a llevarme a mi casa y acepte.
Me pidio que lo acompañe a compra cigarrillos y fui pegamos unas vueltas por la ciudad y paro frente al mar en lugar alejado, el comenzo a tocarme el pelo y me besa yo lo deje por que me parecia atractivo comezamos a desvetirnos y empezamos a tener relaciones, en un momento no se como hizo y me puso boca abajo y me penetra analmente yo comencé a gritar y a decir que no pero el no se detuvo hasta que termino, me dejo toda dolorida sangrando.
Nunca se lo conte a nadie por miedo yo en ese momento vivia mi sexualidad muy libremente y me tenian como la atorranta del pueblo y si le contaba a alguien en ese momento me echarían la culpa a mi. Hoy entiendo que no fue mi culpa y que tendria que haber hablado que por mas que acepte tener relaciones con el, no podia obligarme a nada.",1654
1655,12/14/2018 16:03:57,Anónimo,,21,Mexico,,,Siempre he sido una persona muy social con mi familia. Tenia 8 años cuando me brinque el cerco de unos tios porque mi pelota se fue a su casa.Entonces el cuñado de mi papa me lleva a su camioneta el estaba borracho. Despues empezo a tocarme. Como pude le di patadas y sali corriendo. Jamas le volvi hablar. Cuando tuve 12 años le platique todo a mis papas ellos me creyeron pero yo no quize hacer nada. Hace unos dias lo mire no con odio si no con tristeza de saber la farsa que fue. Lo cuento yo porque estoy viva y porque no debemos callarnos. #cuentalo #yotecreo #vivasnosqueremos,1655
1656,12/14/2018 18:31:08,Anónimo,,31,Argentina ,,,"No recuerdo la edad exacta, tenía entre 6 u 8 años. Teníamos un vecino que se había hecho amigo de la família. Mis hermanos y yo íbamos a jugar a su casa de vez en cuando. Fue ahí cuando, en medio de esos juegos, empezó a tocarme sin que mis hermanos lo notarán.  Se las arreglaba para separarme de ellos y hacer sus porquerías. Hasta que una noche estábamos con mis hermanos hablando con el, separados por una medianera muy chica, y los convenció de que necesitaba de mi ayuda para doblar unas camisas, ( mis hnos son más chicos que yo, le creyeron) me alzó para pasar por ensima de la medianera, me llevo a su habitación,  me dijo que me bajará mi ropa, mientras el se desabrochaba su pantalón, me dijo que me acostara boca abajo en su cama, e intento penetrante, me acuerdo que empeze a llorar, me dolía. Tenía miedo. No llego mucho más allá, porque escucho que me llamaba mi mamá, salí llorando de ahí, mi mamá estaba enojada, y lo primero que hizo fue pagarme una cachetada, a el lo insultó, mientras el tipo le decía que se quede tranquila que no me había echo nada. Cuando mi mamá me pregunto si me había lastimado, yo le dije que no, que sólo quería que le ayude a doblar unas camisas. Tenía miedo y vergüenza de decirle la verdad. 
Hoy tengo una familia hermosa, pero nunca me animé a contarle a nadie lo que me pasó esa noche. Todavía siento miedo y vergüenza. ",1656
1657,12/14/2018 22:09:00,Anónimo,,23,Ecuador,,,"Cuando era niña mi papá tenía por costumbre llamarme a su cuarto cuando mi mamá no estaba, hacia que me recueste a su lado y me ponía el canal de dibujos.
No sabía muy bien porque me molestaba, porque me abrazaba por la espalda y deslizaba sus manos por debajo de mi ropa, manteniendo al borde del pantalón, a veces me tocaba por debajo pero muy discretamente, como por error y fingia dormir o sólo estar acomodandose.
Conforme fui creciendo me di cuenta que cuando me abrazaba sentía la erección, ya no quería ir cuando me llamaba pero el insistía y yo no sabía que hacer porque aparentemente ""no me hacia nada"", no me violó. A veces discretamente se masturban mientras yo estaba ahí, eso duro mucho tiempo y yo trataba de evitarlo a toda costa pero aún siendo ya adolescente pasaba a veces.
Le conté a mi pareja que había sufrido abuso pero nunca le he dicho a nadie que fue mi papá, porque a veces quiero creer que  Yo entendí mal, que no era así,   aún me cuesta aceptar que eso pasó pero en el fondo estoy segura.
Aún vivo con el y tenemos una relación muy difícil, el es celoso y controlador, ya no me hace nada porque soy grande ya para eso pero aún a veces se pasea por la vas a con la mano en el pantalón y no puedo evitar odiarlo cuando lo hace.
Es mi papá, a pesar de eso sigue siendo mi papá y eso es lo que más duele, aunque sepa se me hizo daño y que me dejó una herida horrible también hizo y hace cosas buenas por mi, no puedo odiarlo en verdad. ",1657
1658,12/14/2018 22:22:07,Anónimo,,54,España,,,https://mega.nz/#!qKplBajZ!5uNRN0xtQeSLkVlsSQ7oPiT5JPiu8Fnmv9RbVXse4K4,1658
1659,12/14/2018 22:29:07,Anónimo,,6,Argentina,,,"Tenía 6 años y al lado de mi casa vivía una familia formada por mi amiga, sus hermanos de variadas edades, sus padres y su abuelo (señor muy adulto en sillas de ruedas) , solía frecuentar muchísimo esa casa porque era muy cercana a mi amiga, pero en una ocasión fui a buscarla y me grito su abuelo desde su habitación que estaba en un determinado sector de la casa que pase, ingrese y el se encontraba solo, en mi inocencia me quedé porque me pidió que le haga compañía, en determinado momento me pidió ayuda para ir al baño pero terminó manoseandome y practicandome sexo oral. En ese momento no entendí si eso era bueno o malo pero sentí vergüenza de decirle a mi mamá cuando me vio regresar nerviosa y acomodandome la ropa, mi mamá se asustó y comenzó a revisarme, pero no habían marcas exeriores y yo callé, callé porque mi edad me impedía entender lo que había pasado. 19 años después se lo conté a mi mejor amiga y a su hermano en una charla abierta y ese día por primera vez pude poner en palabras que me habían abusado. Mis papás todavía no lo saben, mi única paz es que esa persona hoy está muerta.",1659
1660,12/14/2018 23:41:39,Anónimo,,35,Argentina,,,"Tenía 5 años, fui a buscar a una amiguita para jugar, aquel día llevaba mi vestidito preferido, iba felíz...
Me atendió uno de sus hermanos(no había nadie más en la casa)me dijo que pase y espere que ella ya llegaba(había salido con su mamá).
Me alzó y sentó en sus piernas   empezó a tocar mis partes íntimas, me preguntó si me gustaba...perdón, pero no puedo seguir.
Lo que sí puedo contar es que desde ese día jamás hablé de lo que me pasaba  y empecé a sentir miedo(antes de aquello no le temía a nada).
",1660
1661,12/15/2018 0:01:46,Anónimo,,33,españa,,,"No se como escribirlo, no se cuando comenzó ¿a los 5-6?... Paso durante años Mi hermano nos llevaba a las 3 de una en una al baño, a mi hermana mayor, Mi hermana menor y a mi. Recuerdo el suelo frío y decirle que no se meara refiriéndome a su semen, no sabía que erá el semen. A veces él lloraba y pedía perdón entonces nosotras lo consolaba diciéndole las mismas palabras que él ""es sólo un juego""... Ojalá me atreviera a hablar de esto con mis hermanas alguna vez",1661
1662,12/15/2018 1:37:36,Anónimo,,19,Argentina,,,"Fui abusada por mi hermano. El me violó durante mas de 5 años... Comenzó tocandome y luego me violaba con objetos. Desde los 6 hasta los 11 mas o menos. 
Cuando me puedo alejar de mi hermano tuve un episodio con mi tio. 
 Mi tio era muy encantador con las personas, conmigo también. Yo lo queria y sentí que el me quería también. Luego vi su verdadera cara.
 Yo iba a su casa, a visitar ami prima. A ver la tele, etc. 
 Un dia se hizo muy tarde, y me quedé dormida en el sillon. Me despierta él que me estaba lamiendo la cara, me desperté justo cuando me estaba por tocar. 
 Cuando ve que me despierto se aleja. Pudo ser peor... No saben lo horrible que fue pasar por eso. Creí que iba a ser violada nuevamente. Y si bien fue un tipo de abuso, se que estuve al borde de la violación otra vez. 
 Y solo quiero llorar, llorar por mi. Llorar por las demás, porque no estamos a salvo ni en nuestra propia familia. 
 Esto es algo que nunca dije antes, y me alegra poder decirlo. Por favor, cuenten lo que pasa. Es la experiencia mas sanadora que van a encontrar en sus vidas. (en mi humilde opinión) 
  Ya no estamos solas, somos cada vez mas! 
 Si el mundo se te cayó cuando te violaron/abusaron no se va a volver a caer. 
 Escuche una frase encantadora de una serie de television: 
 ""Las sobrevivientes sanan cuando alguien cree en ellas. Yo creeo en ti"" 
 
Yo creo en ustedes! 💚 Yo creo en todas y cada una de ustedes.",1662
1663,12/15/2018 7:49:43,Anónimo,,15,argentina ,,,"tenia entre 8-9 años cuando mi tio una persona qué parecia de las mejores y buenas del mundo   empeso a abusar de mi tocando mis pechos primero despues la vajina, yo no sabia q hacer ya q era muy chica lo q pasaba era todos los dias incluso habeces  incluso con mi prima serca pero se aseguraba de q ella no viera nada. 
Nunca lo conte ni siquiera hasta a ahora solo este mensaje.Porq la verdad ¿quien me  va cree? mi mamá no me creería porque la verdad ella esta en contra del feminismo y dirá q solo digo esto para llamar la atención. ahora me siento tan estupida porque si me lo hiso a mi se lo pudo hacer a cualquiera de mis primitas y  por eso me siento tan culpable y no puedo...
me costo y me cuesta  tanto aceptar lo q me paso porq toda mi vida trate de olvidar eso y no puedo y cada vez que pienso en eso me duele saber q era tan chica y nadie se dio cuenta y jamás me dijieron que nadie tenia q tocar mi cuerpo",1663
,10/26/2019 2:41:00,Anónimo,,23,México ,,,"Mi historia de abuso sexual comienza cuando tenía 3 o 4 años y mis papás me llevan a casa de mis abuelos para que pueda estudiar el preescolar, un día estaba jugando con mi prima y me dice que me esconda abajo de la cama y cuando me escondí ella se subió encima de mi y me tocó mientras me besaba la boca, así pasó por varias ocaciones más pero ella me decía que era el juego de papá y mamá y que ella lo jugaba con su papá pero que era un secreto, después pasa el tiempo y a los 8 o 9 años me encontraba en clases de Karate, pero el instructor me comenzó a acosar recuerdo que el uniforme tenía como corte en V entonces yo me ponía una blusa abajo, para esto cabe señalar que las clases no las supervisaba ningún adulto y que mi hermana la menor y yo éramos las únicas mujeres en la clase, fueron muchas veces que tenía miedo por que cuidaba a mi hermana pero un dia me encerró en el baño y me dijo que me quitara la blusa de abajo yo lloré y el salió del baño, estaba forzada por papá a ir a esas clases pero las odiaba por que yo sentía como me veía, como se acercaba a mi de una manera sucia, aguante por mucho tiempo pero siempre trataba de que mi hermana y yo fuéramos las primeras en salir, hasta que un día me lastime la mano y falte a sus clases pero me sentía tranquila hasta que un día me lo encontré en la papelería y recuerdo que me dio tanto de como me agarro y me hablo que saliendo de ahí me hice pipí, obviamente mi sexualidad estaba más despierta que la de los demás niños, entonces si saber que era yo me masturbaba, después pasa el tiempo y cumplo 15 en una fiesta un exnovio me de tomar un trago me emborrachó, me lleva a un parque y me comienza a tocar, jamás dije nada por que ahí sentí que si fue mi culpa, pasa un año a mis 16 años mis primos y vecinos organizan una pillamada me toca quedarme a dormir con mi primo y recuerdo que cuando abrí los ojos tenía su mano dentro de mi pillama y me estaba tocando con la ropa interior puesta, al darse cuenta me tapo la boca y me dijo que no dijera nada, no hablar con nadie de eso me lleno de una tristeza enorme, la cual me llevo a que comenzara a tomar y a tener una sexualidad promiscua, pasan y pasan los años y llego a la edad de entre 20 y 21 comienzo una relación toxica, la clásica de va y viene, en fin pasa el tiempo y estoy emocionada por que era la toma de fotos de la graduación de la carrera, de ahí salimos y tomamos, jamás supe si mi bebida tenía algo pero siempre me quedo esa inquietud por que me dio sueño, en una de las recámaras me dejan acostarme y cuando menos veo el dueño de la casa ya estaba ahí, tuve relaciones sexuales pero realmente no quería me encontraba como sedada, no sentía mi cuerpo, no disfrute el momento, sabia que aunque no me había lastimado no era correcto por que no estaba en mis 5 sentidos, cuando salgo y busco a mi amiga me digo que había pasado y me dijo que no dijera mentiras al día siguiente le contó que había pasado a otro amigo y me dio mucha pena solo tuve que admitir que si quería, tal situación me llevo a no solo tomar alcohol si a comenzar con un consumo de marihuana, aún alcada a mi relación tóxica se me vuelve rutina beber, fumar marihuana y había veces que con ese novio se repetía la historia que era llegar a su casa beber, fumar y de ahí perder la conciencia, despertar y darme cuenta que ya había tenido relaciones sexuales por que no traía ropa interior, pasan los años y esa depresión hace que pruebe una nueva droga la cocaína, ya que me según yo era un levanta ego, tengo un recuerdo muy vago que en 2017 en una fiesta tomé de más y cuando mi mamá intenta regañarme le digo que beber me hace feliz por que así me olvidaba que habían abusado de mi, solo recuerdo que lloro conmigo y me cuestionaba el como, el cuando y el quien.... no le respondí nada le dije que ya no importaba, pero al día siguiente no se tocó más el tema, así que el día de hoy a mis 23 años, consumiendo excesivamente alcohol, marihuana, cocaína y cristal lo cuento yo por que estoy iniciando terapia psicológica y quiero quitar ese peso de encima, quiero salir de este infierno y mi sueño es tener una fundación que prevenga entre tantas cosas el abuso sexual",
1665,12/15/2018 21:40:04,Anónimo,,22,Perú ,,,"Era muy pequeña , en realidad no recuerdo la edad .. 3 o 4 .. no lose 
Solo recuerdo que mis papas se fueron al mercado con mi hermano y me dejaron con mi abuelo.. 
No se porque, quiz confiaban mucho en el, y en ese entonces quien pensaria que podria hacerle daño a su propia nieta verdad? 
Lo recuerdo a el haciendome sexo oral y yo no entendia, tambien recuerdo su cara mirandome .. luego no recuerdo como habra seguido siendomi actitud con el. Era muy chica.. 
Con los años recuerdo tambien que a solas me acosaba una vez me enseño su pene e intentaba besarme .. me da asco recordarlo. Podria decir que odio a ese tipo quiza me hizo muchas cosas mas pero fue cuando era muy chica y no recuerdo mucho .. eh intentado vivir sin recordar incluso viendolo .. hace años no lo veo pues sus hijas.. (mis tias) lo mandaron a vivir al sur ya que segun escuche habia hechos tocamientos indevidos a una vecinita una niña.. y quedaron en un acuerdo monetarios con la mamá de la niña para que no dijera nada.
Me da asco pensar que ese hombre pueda ser mi sangre .. nadie lo sabe mi mamá tiene sospechas pues cuando hablan de el a mi me enoja. 
No soy capaz de hablar de eso por no encuentro las palabras y con el tiempo e ido superando pero tambien tomando consiencia de lo q en realidad significaba todo eso que el me hizo .. ",1665
1666,12/16/2018 3:36:07,Anónimo,,46,España,,,"Tenía pocos años, entre 9 y 11. Recuerdo que fuí al cine con mi madre, mi hermana, la madre de mi mejor amigo, y él. Era una película infantil, las madres quedaron fuera de la sala, y mientras ellas tomaban un café, nosotros entramos. Nos sentamos en aquella sala grande y oscura. Recuerdo poca gente. Nuestro amigo se sebtaba enmedio, mi hermana a su lado derecho, y yo en el izquierdo. Al rato de empezar la proyección alguien se sentó a mi lado. No le eché cuenta, estaba muy entretenida con la peli. Al momento noté que se acomodaba entre resoplidos. Ponía su brazo en el apoyabrazos y luego lo iba bajando. Yo apenas le mostraba atención, excepto por esos resoplidos que aún hoy resuenan en mi cabeza. Empecé entonces. Anotar que su mano estaba sobre mi pierna. Mi inocencia pensó que se había equivocado, y lo hacía por error... Quizás buscaba algo. Pero en un momento me levanté contrariada y le pregunté medio gritando qué hacía. El hombre, de mediana edad, se levantó y desaparexió en la oscuridad. Me quedó una sensación muy desagradable el resto de la tarde, y todavía hoy recuerdo la experiencia con mucha repulsión.",1666
1667,12/16/2018 13:42:46,Anónimo,,17,México ,,,"Tenía 15 años cuando conocí a mi primer novio, todo iba bien, estuvimos juntos casi 2 años, cuando cumplí los 16 empezaron las amenazas, abusos sexuales o incluso a veces quería ahorcarme, no me dejaba juntarme con mis amigas porque eran unas ""putas"" no me dejaba subir fotos, me revisa el celular y si no le gustaba algo me insultaba diciendo que era una puta o fácil, cuando quería terminar con todo me decía que si me veía con alguien más me iba a matar, actualmente termine con todo y tengo otro novio, y sin embargo me sigue amenazando con secuestrarme, lo cuento yo porque es mi historia.
",1667
1668,12/16/2018 14:52:32,Anónimo,,31,Argentina ,,,"Tenia entre 8, 9 años no recuerdo bien mi edad mi hermano 6 años más grande que yo me violaba en ocaciones cuando mis padres no estaban yo no queria no me gustaba y otras cosas que con detalles no puedo contar aun la última vez que lo hizo recuerdo que grite y le dije que le contaría a mamá cuando venga a lo que el me respondió no te van a creer te va s mandar lejos y no la vas a ver más te va a tratar de mentirosa me va a creer a mi no a vos todo eso se me quede grabado nunca lo conte pasaron 10 años y lo cuento porque  porque no daba más fui mamá y las pesadillas eran más y más y más después de contarlo hice la denuncia reciviendo de parte de la Justicia no se puede hacer nada entonces el miedo se apodero más de mi teniendo miedo a que le pase a mi hijo a que el le haga algo a mi hijo después de AÑOS con pesadillas insoportables comence con ataques de panico , depresión, y anorexia nerviosa 4 intentos de suicidio no podia más me mataron psicológicamente y físicamente porque me bañaba horas debajo de la lluvia tratando de limpiar lo que me hizo me sentia sucia mi familia me creyo y no porque el todavía vive von mi mamá ella hizo como si nada hubiera pasado tuve que escuchar de su boca muchas cosas como el no sabia lo que hacia era menor de edad y puuuufff tantas cosas duele el alma duele la mente duele el cuerpo no me callo más por una JUSTICIA Justa a favor de las víctimas no más abusos ni violaciónes a mi me mataron en vida y mi violador camina libre respira libre vive tranquilo !!!
Lo cuento ahora lo haga más publico por que tengo más fuerzas",1668
